Time,GENE_gfp,M_10fthf_c,M_13dpg_c,M_2ddg6p_c,M_2pg_c,M_3pg_c,M_4abz_c,M_4adochor_c,M_5mthf_c,M_5pbdra,M_6pgc_c,M_6pgl_c,M_78dhf_c,M_78mdp_c,M_ac_c,M_accoa_c,M_actp_c,M_adp_c,M_aicar_c,M_air_c,M_akg_c,M_ala_L_c,M_ala_L_c_tRNA_c,M_amp_c,M_arg_L_c,M_arg_L_c_tRNA_c,M_asn_L_c,M_asn_L_c_tRNA_c,M_asp_L_c,M_asp_L_c_tRNA_c,M_atp_c,M_cadav_c,M_cair_c,M_cdp_c,M_chor_c,M_cit_c,M_clasp_c,M_cmp_c,M_co2_c,M_coa_c,M_ctp_c,M_cys_L_c,M_cys_L_c_tRNA_c,M_dhap_c,M_dhf_c,M_e4p_c,M_etoh_c,M_f6p_c,M_faicar_c,M_fdp_c,M_fgam_c,M_fgar_c,M_for_c,M_fum_c,M_g1p_c,M_g3p_c,M_g6p_c,M_gaba_c,M_gar_c,M_gdp_c,M_glc_D_c,M_gln_L_c,M_gln_L_c_tRNA_c,M_glu_L_c,M_glu_L_c_tRNA_c,M_glx_c,M_gly3p_c,M_gly_L_c,M_gly_L_c_tRNA_c,M_glycoA_c,M_gmp_c,M_gtp_c,M_h2o2_c,M_h2o_c,M_h2s_c,M_h_c,M_hco3_c,M_his_L_c,M_his_L_c_tRNA_c,M_hx_c,M_icit_c,M_ile_L_c,M_ile_L_c_tRNA_c,M_imp_c,M_indole_c,M_lac_D_c,M_leu_L_c,M_leu_L_c_tRNA_c,M_lys_L_c,M_lys_L_c_tRNA_c,M_mal_L_c,M_maltodextrin3_c,M_maltodextrin4_c,M_maltodextrin5_c,M_maltodextrin6_c,M_maltose_c,M_met_L_c,M_met_L_c_tRNA_c,M_methf_c,M_mglx_c,M_mlthf_c,M_mql8_c,M_mqn8_c,M_nad_c,M_nadh_c,M_nadp_c,M_nadph_c,M_nh3_c,M_o2_c,M_oaa_c,M_omp_c,M_or_c,M_pep_c,M_phe_L_c,M_phe_L_c_tRNA_c,M_pi_c,M_ppi_c,M_pro_L_c,M_pro_L_c_tRNA_c,M_prop_c,M_prpp_c,M_pyr_c,M_q8_c,M_q8h2_c,M_r5p_c,M_ru5p_D_c,M_s7p_c,M_saicar_c,M_ser_L_c,M_ser_L_c_tRNA_c,M_succ_c,M_succoa_c,M_thf_c,M_thr_L_c,M_thr_L_c_tRNA_c,M_trp_L_c,M_trp_L_c_tRNA_c,M_tyr_L_c,M_tyr_L_c_tRNA_c,M_udp_c,M_ump_c,M_utp_c,M_val_L_c,M_val_L_c_tRNA_c,M_xmp_c,M_xu5p_D_c,OPEN_GENE_gfp,PROTEIN_gfp,RIBOSOME,RIBOSOME_START_gfp,RNAP,mRNA_gfp,tRNA_c,M_co2_e,M_h_e,M_o2_e,gfp_e,INDUCER
14.38,4.98920059648721e-6,0.0,0.0165,0.0,0.0918,6.12540218007279,0.0,0.0,0.0,0.0,0.016681827213516,0.0,0.0,0.0,25.9255391111111,0.196526666666667,1.07,0.7965461028149,0.0,0.0,0.390902589657131,3.057083333,0.0,2.5255765425703376,1.742066667,0.0,0.732083333,0.0,1.684433333,0.0,0.48828592600386644,0.0,0.0,0.202160661300444,0.0,0.002475905047875,0.0,1.5671723450446036,0.0752,1.37,1.1051903114609483,0.125033333,0.0,3.06,0.0,0.038087158609818,0.0,0.029223321159843,0.0,3.64342489758374,0.0,0.0,0.0,0.575481519275778,0.0,2.194359885413,0.045794166353884,0.0,0.0,0.145815640978631,0.002034885447452,0.276016667,0.0,104.3866667,0.0,0.0,0.376776333333333,2.055666667,0.0,0.0,0.7559066000353086,0.6908010299114717,0.0,91.54826710741935,0.0,100000.0,0.0,1.743616667,0.0,0.0,0.003332625288528,1.5016,0.0,0.272,0.0,2.1335490438458,1.5048,0.0,1.164433333,0.0,2.5482468105652,0.0,0.0,0.0,3.0e-5,0.318515684774292,1.54955,0.0,0.0,0.0,0.0,0.0,0.0,0.051550666666667,0.063028093647548,0.013776,0.005857984521586,0.0,1000.0,0.02310699323129,0.0,0.0,3.44226311498977,1.607833333,0.0,1.36901196439248,0.04707809462837562,1.756166667,0.0,0.0,0.258,5.81292243656448,0.0,0.0,0.055402981394952,0.035171753206554,0.006378622722433,0.0,1.364916667,0.0,5.68248099036394,0.233,0.0,1.591416667,0.0,2.475933333,0.0,1.684316667,0.0,0.211656085820291,0.8114399678830052,1.7838142816615765,1.892766667,0.0,0.0,0.181,1.0799403512792579e-8,0.0,0.00215,0.0,6.74892005964872e-5,0.0005754776279883086,10000.0,0.0,100000.0,100000.0,0.0,3.4989200596487154e-5
14.39,4.9892005960877955e-6,0.0,0.0165,0.0,0.0918,6.12540218007279,0.0,0.0,0.0,0.0,0.016681827213516,0.0,0.0,0.0,25.9255391111111,0.196526666666667,1.07,0.7965461028149,0.0,0.0,0.390902589657131,3.057083333,0.0,2.5256436814802266,1.742066667,0.0,0.732083333,0.0,1.684433333,0.0,0.4882859259839228,0.0,0.0,0.202160661300444,0.0,0.002475905047875,0.0,1.5671724246860508,0.0752,1.37,1.1051903118026083,0.125033333,0.0,3.06,0.0,0.038087158609818,0.0,0.029223321159843,0.0,3.64342489758374,0.0,0.0,0.0,0.575481519275778,0.0,2.194359885413,0.045794166353884,0.0,0.0,0.145815640978631,0.002034885447452,0.276016667,0.0,104.3866667,0.0,0.0,0.376776333333333,2.055666667,0.0,0.0,0.7559066496116874,0.6908010299163831,0.0,91.54614180017461,0.0,100000.0,0.0,1.743616667,0.0,0.0,0.003332625288528,1.5016,0.0,0.272,0.0,2.1335490438458,1.5048,0.0,1.164433333,0.0,2.5482468105652,0.0,0.0,0.0,3.0e-5,0.318515684774292,1.54955,0.0,0.0,0.0,0.0,0.0,0.0,0.051550666666667,0.063028093647548,0.013776,0.005857984521586,0.0,1000.0,0.02310699323129,0.0,0.0,3.44226311498977,1.607833333,0.0,1.368985463455094,0.04707809565924792,1.756166667,0.0,0.0,0.258,5.81292243656448,0.0,0.0,0.055402981394952,0.035171753206554,0.006378622722433,0.0,1.364916667,0.0,5.68248099036394,0.233,0.0,1.591416667,0.0,2.475933333,0.0,1.684316667,0.0,0.211656085820291,0.8114400255940235,1.7838142844935314,1.892766667,0.0,0.0,0.181,1.0799403912206503e-8,0.0,0.00215,0.0,6.74892005960878e-5,0.0005754777096741514,10000.0,0.0,100000.0,100000.0,0.0,3.498920059608774e-5
14.4,4.98920059569192e-6,0.0,0.0165,0.0,0.0918,6.12540218007279,0.0,0.0,0.0,0.0,0.016681827213516,0.0,0.0,0.0,25.9255391111111,0.196526666666667,1.07,0.7965461028149,0.0,0.0,0.390902589657131,3.057083333,0.0,2.525710590131122,1.742066667,0.0,0.732083333,0.0,1.684433333,0.0,0.4882859259642963,0.0,0.0,0.202160661300444,0.0,0.002475905047875,0.0,1.5671725036972914,0.0752,1.37,1.1051903121405788,0.125033333,0.0,3.06,0.0,0.038087158609818,0.0,0.029223321159843,0.0,3.64342489758374,0.0,0.0,0.0,0.575481519275778,0.0,2.194359885413,0.045794166353884,0.0,0.0,0.145815640978631,0.002034885447452,0.276016667,0.0,104.3866667,0.0,0.0,0.376776333333333,2.055666667,0.0,0.0,0.7559066988092731,0.6908010299212596,0.0,91.54403554748897,0.0,100000.0,0.0,1.743616667,0.0,0.0,0.003332625288528,1.5016,0.0,0.272,0.0,2.1335490438458,1.5048,0.0,1.164433333,0.0,2.5482468105652,0.0,0.0,0.0,3.0e-5,0.318515684774292,1.54955,0.0,0.0,0.0,0.0,0.0,0.0,0.051550666666667,0.063028093647548,0.013776,0.005857984521586,0.0,1000.0,0.02310699323129,0.0,0.0,3.44226311498977,1.607833333,0.0,1.3689591957907596,0.047078096680905485,1.756166667,0.0,0.0,0.258,5.81292243656448,0.0,0.0,0.055402981394952,0.035171753206554,0.006378622722433,0.0,1.364916667,0.0,5.68248099036394,0.233,0.0,1.591416667,0.0,2.475933333,0.0,1.684316667,0.0,0.211656085820291,0.8114400828605267,1.783814287296018,1.892766667,0.0,0.0,0.181,1.0799404308081896e-8,0.0,0.00215,0.0,6.748920059569192e-5,0.0005754777907443901,10000.0,0.0,100000.0,100000.0,0.0,3.4989200595691865e-5
14.41,4.989200595299552e-6,0.0,0.0165,0.0,0.0918,6.12540218007279,0.0,0.0,0.0,0.0,0.016681827213516,0.0,0.0,0.0,25.9255391111111,0.196526666666667,1.07,0.7965461028149,0.0,0.0,0.390902589657131,3.057083333,0.0,2.5257772693122638,1.742066667,0.0,0.732083333,0.0,1.684433333,0.0,0.48828592594498227,0.0,0.0,0.202160661300444,0.0,0.002475905047875,0.0,1.5671725820833549,0.0752,1.37,1.1051903124749,0.125033333,0.0,3.06,0.0,0.038087158609818,0.0,0.029223321159843,0.0,3.64342489758374,0.0,0.0,0.0,0.575481519275778,0.0,2.194359885413,0.045794166353884,0.0,0.0,0.145815640978631,0.002034885447452,0.276016667,0.0,104.3866667,0.0,0.0,0.376776333333333,2.055666667,0.0,0.0,0.7559067476309757,0.6908010299261012,0.0,91.54194817824042,0.0,100000.0,0.0,1.743616667,0.0,0.0,0.003332625288528,1.5016,0.0,0.272,0.0,2.1335490438458,1.5048,0.0,1.164433333,0.0,2.5482468105652,0.0,0.0,0.0,3.0e-5,0.318515684774292,1.54955,0.0,0.0,0.0,0.0,0.0,0.0,0.051550666666667,0.063028093647548,0.013776,0.005857984521586,0.0,1000.0,0.02310699323129,0.0,0.0,3.44226311498977,1.607833333,0.0,1.3689331593428322,0.047078097693430555,1.756166667,0.0,0.0,0.258,5.81292243656448,0.0,0.0,0.055402981394952,0.035171753206554,0.006378622722433,0.0,1.364916667,0.0,5.68248099036394,0.233,0.0,1.591416667,0.0,2.475933333,0.0,1.684316667,0.0,0.211656085820291,0.8114401396859584,1.783814290069344,1.892766667,0.0,0.0,0.181,1.0799404700450249e-8,0.0,0.00215,0.0,6.748920059529956e-5,0.0005754778712036691,10000.0,0.0,100000.0,100000.0,0.0,3.49892005952995e-5
14.42,4.989200594910659e-6,0.0,0.0165,0.0,0.0918,6.12540218007279,0.0,0.0,0.0,0.0,0.016681827213516,0.0,0.0,0.0,25.9255391111111,0.196526666666667,1.07,0.7965461028149,0.0,0.0,0.390902589657131,3.057083333,0.0,2.5258437198102035,1.742066667,0.0,0.732083333,0.0,1.684433333,0.0,0.4882859259259759,0.0,0.0,0.202160661300444,0.0,0.002475905047875,0.0,1.5671726598492308,0.0752,1.37,1.1051903128056113,0.125033333,0.0,3.06,0.0,0.038087158609818,0.0,0.029223321159843,0.0,3.64342489758374,0.0,0.0,0.0,0.575481519275778,0.0,2.194359885413,0.045794166353884,0.0,0.0,0.145815640978631,0.002034885447452,0.276016667,0.0,104.3866667,0.0,0.0,0.376776333333333,2.055666667,0.0,0.0,0.7559067960796831,0.6908010299309081,0.0,91.53987952279185,0.0,100000.0,0.0,1.743616667,0.0,0.0,0.003332625288528,1.5016,0.0,0.272,0.0,2.1335490438458,1.5048,0.0,1.164433333,0.0,2.5482468105652,0.0,0.0,0.0,3.0e-5,0.318515684774292,1.54955,0.0,0.0,0.0,0.0,0.0,0.0,0.051550666666667,0.063028093647548,0.013776,0.005857984521586,0.0,1000.0,0.02310699323129,0.0,0.0,3.44226311498977,1.607833333,0.0,1.3689073520722106,0.04707809869690462,1.756166667,0.0,0.0,0.258,5.81292243656448,0.0,0.0,0.055402981394952,0.035171753206554,0.006378622722433,0.0,1.364916667,0.0,5.68248099036394,0.233,0.0,1.591416667,0.0,2.475933333,0.0,1.684316667,0.0,0.211656085820291,0.8114401960737364,1.783814292813814,1.892766667,0.0,0.0,0.181,1.0799405089342803e-8,0.0,0.00215,0.0,6.748920059491067e-5,0.0005754779510565984,10000.0,0.0,100000.0,100000.0,0.0,3.49892005949106e-5
14.43,4.989200594525212e-6,0.0,0.0165,0.0,0.0918,6.12540218007279,0.0,0.0,0.0,0.0,0.016681827213516,0.0,0.0,0.0,25.9255391111111,0.196526666666667,1.07,0.7965461028149,0.0,0.0,0.390902589657131,3.057083333,0.0,2.5259099424088127,1.742066667,0.0,0.732083333,0.0,1.684433333,0.0,0.4882859259072726,0.0,0.0,0.202160661300444,0.0,0.002475905047875,0.0,1.5671727369998707,0.0752,1.37,1.105190313132752,0.125033333,0.0,3.06,0.0,0.038087158609818,0.0,0.029223321159843,0.0,3.64342489758374,0.0,0.0,0.0,0.575481519275778,0.0,2.194359885413,0.045794166353884,0.0,0.0,0.145815640978631,0.002034885447452,0.276016667,0.0,104.3866667,0.0,0.0,0.376776333333333,2.055666667,0.0,0.0,0.7559068441582616,0.6908010299356806,0.0,91.53782941297321,0.0,100000.0,0.0,1.743616667,0.0,0.0,0.003332625288528,1.5016,0.0,0.272,0.0,2.1335490438458,1.5048,0.0,1.164433333,0.0,2.5482468105652,0.0,0.0,0.0,3.0e-5,0.318515684774292,1.54955,0.0,0.0,0.0,0.0,0.0,0.0,0.051550666666667,0.063028093647548,0.013776,0.005857984521586,0.0,1000.0,0.02310699323129,0.0,0.0,3.44226311498977,1.607833333,0.0,1.368881771957131,0.04707809969140852,1.756166667,0.0,0.0,0.258,5.81292243656448,0.0,0.0,0.055402981394952,0.035171753206554,0.006378622722433,0.0,1.364916667,0.0,5.68248099036394,0.233,0.0,1.591416667,0.0,2.475933333,0.0,1.684316667,0.0,0.211656085820291,0.8114402520272521,1.7838142955297294,1.892766667,0.0,0.0,0.181,1.079940547479056e-8,0.0,0.00215,0.0,6.748920059452522e-5,0.0005754780303077541,10000.0,0.0,100000.0,100000.0,0.0,3.4989200594525155e-5
14.44,4.989200594143178e-6,0.0,0.0165,0.0,0.0918,6.12540218007279,0.0,0.0,0.0,0.0,0.016681827213516,0.0,0.0,0.0,25.9255391111111,0.196526666666667,1.07,0.7965461028149,0.0,0.0,0.390902589657131,3.057083333,0.0,2.525975937889294,1.742066667,0.0,0.732083333,0.0,1.684433333,0.0,0.48828592588886777,0.0,0.0,0.202160661300444,0.0,0.002475905047875,0.0,1.5671728135401868,0.0752,1.37,1.1051903134563608,0.125033333,0.0,3.06,0.0,0.038087158609818,0.0,0.029223321159843,0.0,3.64342489758374,0.0,0.0,0.0,0.575481519275778,0.0,2.194359885413,0.045794166353884,0.0,0.0,0.145815640978631,0.002034885447452,0.276016667,0.0,104.3866667,0.0,0.0,0.376776333333333,2.055666667,0.0,0.0,0.755906891869556,0.6908010299404187,0.0,91.53579768206372,0.0,100000.0,0.0,1.743616667,0.0,0.0,0.003332625288528,1.5016,0.0,0.272,0.0,2.1335490438458,1.5048,0.0,1.164433333,0.0,2.5482468105652,0.0,0.0,0.0,3.0e-5,0.318515684774292,1.54955,0.0,0.0,0.0,0.0,0.0,0.0,0.051550666666667,0.063028093647548,0.013776,0.005857984521586,0.0,1000.0,0.02310699323129,0.0,0.0,3.44226311498977,1.607833333,0.0,1.3688564169929625,0.04707810067702235,1.756166667,0.0,0.0,0.258,5.81292243656448,0.0,0.0,0.055402981394952,0.035171753206554,0.006378622722433,0.0,1.364916667,0.0,5.68248099036394,0.233,0.0,1.591416667,0.0,2.475933333,0.0,1.684316667,0.0,0.211656085820291,0.8114403075498717,1.7838142982173883,1.892766667,0.0,0.0,0.181,1.0799405856824276e-8,0.0,0.00215,0.0,6.748920059414317e-5,0.0005754781089616786,10000.0,0.0,100000.0,100000.0,0.0,3.498920059414312e-5
14.45,4.989200593764527e-6,0.0,0.0165,0.0,0.0918,6.12540218007279,0.0,0.0,0.0,0.0,0.016681827213516,0.0,0.0,0.0,25.9255391111111,0.196526666666667,1.07,0.7965461028149,0.0,0.0,0.390902589657131,3.057083333,0.0,2.5260417070301915,1.742066667,0.0,0.732083333,0.0,1.684433333,0.0,0.48828592587075675,0.0,0.0,0.202160661300444,0.0,0.002475905047875,0.0,1.5671728894750536,0.0752,1.37,1.105190313776476,0.125033333,0.0,3.06,0.0,0.038087158609818,0.0,0.029223321159843,0.0,3.64342489758374,0.0,0.0,0.0,0.575481519275778,0.0,2.194359885413,0.045794166353884,0.0,0.0,0.145815640978631,0.002034885447452,0.276016667,0.0,104.3866667,0.0,0.0,0.376776333333333,2.055666667,0.0,0.0,0.7559069392163895,0.6908010299451228,0.0,91.53378416477406,0.0,100000.0,0.0,1.743616667,0.0,0.0,0.003332625288528,1.5016,0.0,0.272,0.0,2.1335490438458,1.5048,0.0,1.164433333,0.0,2.5482468105652,0.0,0.0,0.0,3.0e-5,0.318515684774292,1.54955,0.0,0.0,0.0,0.0,0.0,0.0,0.051550666666667,0.063028093647548,0.013776,0.005857984521586,0.0,1000.0,0.02310699323129,0.0,0.0,3.44226311498977,1.607833333,0.0,1.3688312851920015,0.04707810165382557,1.756166667,0.0,0.0,0.258,5.81292243656448,0.0,0.0,0.055402981394952,0.035171753206554,0.006378622722433,0.0,1.364916667,0.0,5.68248099036394,0.233,0.0,1.591416667,0.0,2.475933333,0.0,1.684316667,0.0,0.211656085820291,0.8114403626449359,1.7838143008770864,1.892766667,0.0,0.0,0.181,1.079940623547447e-8,0.0,0.00215,0.0,6.748920059376453e-5,0.0005754781870228815,10000.0,0.0,100000.0,100000.0,0.0,3.498920059376447e-5
14.46,4.98920059338924e-6,0.0,0.0165,0.0,0.0918,6.12540218007279,0.0,0.0,0.0,0.0,0.016681827213516,0.0,0.0,0.0,25.9255391111111,0.196526666666667,1.07,0.7965461028149,0.0,0.0,0.390902589657131,3.057083333,0.0,2.5261072506046514,1.742066667,0.0,0.732083333,0.0,1.684433333,0.0,0.48828592585293645,0.0,0.0,0.202160661300444,0.0,0.002475905047875,0.0,1.5671729648090629,0.0752,1.37,1.1051903140931312,0.125033333,0.0,3.06,0.0,0.038087158609818,0.0,0.029223321159843,0.0,3.64342489758374,0.0,0.0,0.0,0.575481519275778,0.0,2.194359885413,0.045794166353884,0.0,0.0,0.145815640978631,0.002034885447452,0.276016667,0.0,104.3866667,0.0,0.0,0.376776333333333,2.055666667,0.0,0.0,0.75590698620144,0.690801029949793,0.0,91.53178870855945,0.0,100000.0,0.0,1.743616667,0.0,0.0,0.003332625288528,1.5016,0.0,0.272,0.0,2.1335490438458,1.5048,0.0,1.164433333,0.0,2.5482468105652,0.0,0.0,0.0,3.0e-5,0.318515684774292,1.54955,0.0,0.0,0.0,0.0,0.0,0.0,0.051550666666667,0.063028093647548,0.013776,0.005857984521586,0.0,1000.0,0.02310699323129,0.0,0.0,3.44226311498977,1.607833333,0.0,1.3688063747120747,0.04707810262189263,1.756166667,0.0,0.0,0.258,5.81292243656448,0.0,0.0,0.055402981394952,0.035171753206554,0.006378622722433,0.0,1.364916667,0.0,5.68248099036394,0.233,0.0,1.591416667,0.0,2.475933333,0.0,1.684316667,0.0,0.211656085820291,0.8114404173156088,1.783814303509084,1.892766667,0.0,0.0,0.181,1.0799406610763271e-8,0.0,0.00215,0.0,6.748920059338923e-5,0.0005754782644956574,10000.0,0.0,100000.0,100000.0,0.0,3.498920059338918e-5
14.47,4.98920059301728e-6,0.0,0.0165,0.0,0.0918,6.12540218007279,0.0,0.0,0.0,0.0,0.016681827213516,0.0,0.0,0.0,25.9255391111111,0.196526666666667,1.07,0.7965461028149,0.0,0.0,0.390902589657131,3.057083333,0.0,2.526172569386731,1.742066667,0.0,0.732083333,0.0,1.684433333,0.0,0.48828592583540203,0.0,0.0,0.202160661300444,0.0,0.002475905047875,0.0,1.5671730395470858,0.0752,1.37,1.1051903144063653,0.125033333,0.0,3.06,0.0,0.038087158609818,0.0,0.029223321159843,0.0,3.64342489758374,0.0,0.0,0.0,0.575481519275778,0.0,2.194359885413,0.045794166353884,0.0,0.0,0.145815640978631,0.002034885447452,0.276016667,0.0,104.3866667,0.0,0.0,0.376776333333333,2.055666667,0.0,0.0,0.7559070328275254,0.6908010299544294,0.0,91.52981114764243,0.0,100000.0,0.0,1.743616667,0.0,0.0,0.003332625288528,1.5016,0.0,0.272,0.0,2.1335490438458,1.5048,0.0,1.164433333,0.0,2.5482468105652,0.0,0.0,0.0,3.0e-5,0.318515684774292,1.54955,0.0,0.0,0.0,0.0,0.0,0.0,0.051550666666667,0.063028093647548,0.013776,0.005857984521586,0.0,1000.0,0.02310699323129,0.0,0.0,3.44226311498977,1.607833333,0.0,1.368781683561229,0.047078103581302884,1.756166667,0.0,0.0,0.258,5.81292243656448,0.0,0.0,0.055402981394952,0.035171753206554,0.006378622722433,0.0,1.364916667,0.0,5.68248099036394,0.233,0.0,1.591416667,0.0,2.475933333,0.0,1.684316667,0.0,0.211656085820291,0.8114404715652255,1.783814306113681,1.892766667,0.0,0.0,0.181,1.0799406982723112e-8,0.0,0.00215,0.0,6.748920059301727e-5,0.0005754783413845033,10000.0,0.0,100000.0,100000.0,0.0,3.4989200593017226e-5
14.48,4.989200592648617e-6,0.0,0.0165,0.0,0.0918,6.12540218007279,0.0,0.0,0.0,0.0,0.016681827213516,0.0,0.0,0.0,25.9255391111111,0.196526666666667,1.07,0.7965461028149,0.0,0.0,0.390902589657131,3.057083333,0.0,2.5262376641477533,1.742066667,0.0,0.732083333,0.0,1.684433333,0.0,0.4882859258181488,0.0,0.0,0.202160661300444,0.0,0.002475905047875,0.0,1.5671731136939464,0.0752,1.37,1.1051903147162168,0.125033333,0.0,3.06,0.0,0.038087158609818,0.0,0.029223321159843,0.0,3.64342489758374,0.0,0.0,0.0,0.575481519275778,0.0,2.194359885413,0.045794166353884,0.0,0.0,0.145815640978631,0.002034885447452,0.276016667,0.0,104.3866667,0.0,0.0,0.376776333333333,2.055666667,0.0,0.0,0.7559070790974383,0.6908010299590324,0.0,91.52785131805359,0.0,100000.0,0.0,1.743616667,0.0,0.0,0.003332625288528,1.5016,0.0,0.272,0.0,2.1335490438458,1.5048,0.0,1.164433333,0.0,2.5482468105652,0.0,0.0,0.0,3.0e-5,0.318515684774292,1.54955,0.0,0.0,0.0,0.0,0.0,0.0,0.051550666666667,0.063028093647548,0.013776,0.005857984521586,0.0,1000.0,0.02310699323129,0.0,0.0,3.44226311498977,1.607833333,0.0,1.3687572097687117,0.04707810453213486,1.756166667,0.0,0.0,0.258,5.81292243656448,0.0,0.0,0.055402981394952,0.035171753206554,0.006378622722433,0.0,1.364916667,0.0,5.68248099036394,0.233,0.0,1.591416667,0.0,2.475933333,0.0,1.684316667,0.0,0.211656085820291,0.8114405253970903,1.783814308691172,1.892766667,0.0,0.0,0.181,1.0799407351385888e-8,0.0,0.00215,0.0,6.748920059264862e-5,0.0005754784176938764,10000.0,0.0,100000.0,100000.0,0.0,3.4989200592648564e-5
14.49,4.9892005922832225e-6,0.0,0.0165,0.0,0.0918,6.12540218007279,0.0,0.0,0.0,0.0,0.016681827213516,0.0,0.0,0.0,25.9255391111111,0.196526666666667,1.07,0.7965461028149,0.0,0.0,0.390902589657131,3.057083333,0.0,2.526302535655557,1.742066667,0.0,0.732083333,0.0,1.684433333,0.0,0.48828592580117247,0.0,0.0,0.202160661300444,0.0,0.002475905047875,0.0,1.5671731872543562,0.0752,1.37,1.105190315022722,0.125033333,0.0,3.06,0.0,0.038087158609818,0.0,0.029223321159843,0.0,3.64342489758374,0.0,0.0,0.0,0.575481519275778,0.0,2.194359885413,0.045794166353884,0.0,0.0,0.145815640978631,0.002034885447452,0.276016667,0.0,104.3866667,0.0,0.0,0.376776333333333,2.055666667,0.0,0.0,0.7559071250139116,0.6908010299636019,0.0,91.52590906075983,0.0,100000.0,0.0,1.743616667,0.0,0.0,0.003332625288528,1.5016,0.0,0.272,0.0,2.1335490438458,1.5048,0.0,1.164433333,0.0,2.5482468105652,0.0,0.0,0.0,3.0e-5,0.318515684774292,1.54955,0.0,0.0,0.0,0.0,0.0,0.0,0.051550666666667,0.063028093647548,0.013776,0.005857984521586,0.0,1000.0,0.02310699323129,0.0,0.0,3.44226311498977,1.607833333,0.0,1.3687329514205278,0.047078105474465066,1.756166667,0.0,0.0,0.258,5.81292243656448,0.0,0.0,0.055402981394952,0.035171753206554,0.006378622722433,0.0,1.364916667,0.0,5.68248099036394,0.233,0.0,1.591416667,0.0,2.475933333,0.0,1.684316667,0.0,0.211656085820291,0.8114405788144359,1.7838143112418392,1.892766667,0.0,0.0,0.181,1.0799407716780694e-8,0.0,0.00215,0.0,6.748920059228321e-5,0.0005754784934281453,10000.0,0.0,100000.0,100000.0,0.0,3.498920059228317e-5
14.5,4.989200591921067e-6,0.0,0.0165,0.0,0.0918,6.12540218007279,0.0,0.0,0.0,0.0,0.016681827213516,0.0,0.0,0.0,25.9255391111111,0.196526666666667,1.07,0.7965461028149,0.0,0.0,0.390902589657131,3.057083333,0.0,2.5263671846753595,1.742066667,0.0,0.732083333,0.0,1.684433333,0.0,0.48828592578446894,0.0,0.0,0.202160661300444,0.0,0.002475905047875,0.0,1.5671732602329884,0.0752,1.37,1.1051903153259175,0.125033333,0.0,3.06,0.0,0.038087158609818,0.0,0.029223321159843,0.0,3.64342489758374,0.0,0.0,0.0,0.575481519275778,0.0,2.194359885413,0.045794166353884,0.0,0.0,0.145815640978631,0.002034885447452,0.276016667,0.0,104.3866667,0.0,0.0,0.376776333333333,2.055666667,0.0,0.0,0.7559071705796574,0.6908010299681383,0.0,91.52398421812299,0.0,100000.0,0.0,1.743616667,0.0,0.0,0.003332625288528,1.5016,0.0,0.272,0.0,2.1335490438458,1.5048,0.0,1.164433333,0.0,2.5482468105652,0.0,0.0,0.0,3.0e-5,0.318515684774292,1.54955,0.0,0.0,0.0,0.0,0.0,0.0,0.051550666666667,0.063028093647548,0.013776,0.005857984521586,0.0,1000.0,0.02310699323129,0.0,0.0,3.44226311498977,1.607833333,0.0,1.36870890661918,0.04707810640836937,1.756166667,0.0,0.0,0.258,5.81292243656448,0.0,0.0,0.055402981394952,0.035171753206554,0.006378622722433,0.0,1.364916667,0.0,5.68248099036394,0.233,0.0,1.591416667,0.0,2.475933333,0.0,1.684316667,0.0,0.211656085820291,0.8114406318204699,1.7838143137659621,1.892766667,0.0,0.0,0.181,1.0799408078936376e-8,0.0,0.00215,0.0,6.748920059192106e-5,0.0005754785685916456,10000.0,0.0,100000.0,100000.0,0.0,3.498920059192101e-5
